Date,qt,prec,tmean
12/3/1999,8.29,0,16.0535
12/4/1999,17.8,0,16.7292
12/5/1999,10.8,0,17.114
12/6/1999,8.8,0,16.5999
12/7/1999,10.2,0,16.6295
12/8/1999,9.24,0,16.9226
12/9/1999,8.57,0,17.2484
12/10/1999,8.26,0,17.0814
12/11/1999,7.97,24.5458,16.5455
12/12/1999,8.21,12.2729,16.3521
12/13/1999,8.41,12.2729,17.2701
12/14/1999,7.95,6.1364,16.5531
12/15/1999,7.36,0,16.3131
12/16/1999,7.23,0,17.2995
12/17/1999,7.14,9.7754,16.7601
12/18/1999,9.08,19.5509,16.7242
12/19/1999,10.2,29.3263,16.6352
12/20/1999,10,9.7754,15.8093
12/21/1999,12.5,19.7601,15.73
12/22/1999,9.87,0,17.1401
12/23/1999,8.9,0,16.5317
12/24/1999,8.6,0,16.1568
12/25/1999,8.64,0,15.9147
12/26/1999,7.73,0,15.3617
12/27/1999,7.45,0,15.0012
12/28/1999,7.14,0,15.4747
12/29/1999,6.92,0,15.3337
12/30/1999,6.65,0,15.723
12/31/1999,6.47,0,15.5501
1/1/2000,6.36,0,16.4538
1/2/2000,6.1,0,16.2436
1/3/2000,5.94,0,15.8741
1/4/2000,5.77,7.7828,15.8107
1/5/2000,5.65,0,15.882
1/6/2000,5.52,8.1401,15.2592
1/7/2000,5.45,0,15.9752
1/8/2000,5.33,6.8756,15.4549
1/9/2000,5.28,0,15.3186
1/10/2000,5.15,0,15.6385
1/11/2000,5.04,0,15.479
1/12/2000,4.89,0,15.8991
1/13/2000,5,0,16.405
1/14/2000,5.86,0,16.3525
1/15/2000,7.18,9.1298,15.6952
1/16/2000,6.02,0,15.4469
1/17/2000,5.5,0,15.3113
1/18/2000,5.9,0,15.6926
1/19/2000,5.4,9.5554,15.519
1/20/2000,5.18,0,15.4324
1/21/2000,5.06,0,16.3967
1/22/2000,5.03,0,16.6107
1/23/2000,4.89,0,17.1239
1/24/2000,4.77,8.5206,17.2199
1/25/2000,4.64,0,17.1496
1/26/2000,4.58,0,16.0946
1/27/2000,4.49,0,16.6038
1/28/2000,4.4,0,16.4032
1/29/2000,4.32,0,15.8539
1/30/2000,4.26,0,15.4325
1/31/2000,4.19,9.0093,15.5137
2/1/2000,4.14,0,16.037
2/2/2000,4.16,0,16.0954
2/3/2000,4.09,3.6698,16.7991
2/4/2000,4.3,0,16.9633
2/5/2000,4.19,0,16.6368
2/6/2000,4.13,3.9962,16.7126
2/7/2000,4.02,0,16.8496
2/8/2000,3.87,0,16.5097
2/9/2000,3.8,0,15.9105
2/10/2000,3.73,0,16.5642
2/11/2000,3.69,0,16.2155
2/12/2000,3.56,0,15.81
2/13/2000,3.48,0,16.0713
2/14/2000,3.16,0,16.7074
2/15/2000,3.07,0,16.5086
2/16/2000,3.12,0,15.8198
2/17/2000,3.24,0,15.6942
2/18/2000,3.1,0,16.0201
2/19/2000,3.15,0,16.4731
2/20/2000,3.34,0,16.3004
2/21/2000,3.13,0,15.9643
2/22/2000,3.47,0,16.0495
2/23/2000,3.17,0,15.9833
2/24/2000,3.28,0,15.4389
2/25/2000,3.27,0,15.9529
2/26/2000,3.29,0,16.453
2/27/2000,3.25,0,16.4363
2/28/2000,3.23,0,16.2289
2/29/2000,3.18,0,16.0971
3/1/2000,3.15,0,16.5797
3/2/2000,3.14,0,16.3261
3/3/2000,3.11,0,16.4106
3/4/2000,3.2,0,16.9321
3/5/2000,3.13,3.3414,16.8726
3/6/2000,3.11,2.5242,17.2417
3/7/2000,3.08,2.5242,17.4474
3/8/2000,3.06,2.5242,16.3726
3/9/2000,3.06,0,16.7627
3/10/2000,3.01,0,17.2869
3/11/2000,2.94,0,16.567
3/12/2000,2.92,0,16.6706
3/13/2000,2.91,0,16.8223
3/14/2000,2.9,0,17.2856
3/15/2000,2.9,0,17.3603
3/16/2000,2.88,0,17.7863
3/17/2000,2.83,1.857,17.4776
3/18/2000,2.84,1.857,17.2303
3/19/2000,2.83,0,16.7882
3/20/2000,2.81,0,17.4312
3/21/2000,2.75,0,16.5854
3/22/2000,2.69,0,16.6542
3/23/2000,2.68,0,16.777
3/24/2000,2.68,0,16.7892
3/25/2000,2.64,0,16.5203
3/26/2000,2.59,0,16.4614
3/27/2000,2.63,0,17.3019
3/28/2000,2.64,0,17.7809
3/29/2000,2.59,0,17.8616
3/30/2000,2.56,0,18.019
3/31/2000,2.57,5.6864,17.5777
4/1/2000,2.58,2.5438,18.1541
4/2/2000,2.54,0,17.6254
4/3/2000,2.49,0,17.5059
4/4/2000,2.5,5.0875,17.3681
4/5/2000,2.54,2.5438,16.9541
4/6/2000,2.45,0,16.9804
4/7/2000,2.45,0,17.2284
4/8/2000,2.45,0,18.1802
4/9/2000,2.49,0,18.2755
4/10/2000,2.64,4.1366,17.7557
4/11/2000,2.52,0,17.9296
4/12/2000,2.42,7.1017,17.9643
4/13/2000,2.39,7.1017,17.0156
4/14/2000,2.45,7.1017,17.4368
4/15/2000,2.81,0,16.8672
4/16/2000,2.82,0,17.3187
4/17/2000,2.58,9.1363,17.5898
4/18/2000,2.45,0,17.3854
4/19/2000,2.37,0,17.4859
4/20/2000,2.28,0,17.9588
4/21/2000,2.5,2.9657,17.9105
4/22/2000,2.42,0,17.4852
4/23/2000,2.58,11.8629,17.382
4/24/2000,2.45,5.9315,18.1464
4/25/2000,2.37,8.8972,18.0784
4/26/2000,2.42,6.266,18.0007
4/27/2000,2.42,0,18.1839
4/28/2000,2.4,7.1612,18.3516
4/29/2000,2.37,3.133,18.2714
4/30/2000,2.34,6.266,18.3846
5/1/2000,2.2,12.5427,17.3811
5/2/2000,2.42,8.3618,17.9403
5/3/2000,2.1,4.1809,18.1819
5/4/2000,2.1,8.3618,18.1697
5/5/2000,2.15,0,17.837
5/6/2000,2.04,6.21,17.3191
5/7/2000,1.98,6.21,17.6662
5/8/2000,2.03,12.4199,17.9029
5/9/2000,1.98,0,17.8824
5/10/2000,2.46,6.21,18.1032
5/11/2000,2.35,0,18.4179
5/12/2000,2.12,0,19.0359
5/13/2000,2.08,0,18.1777
5/14/2000,2.37,21.9844,17.6779
5/15/2000,2.77,21.9844,17.4285
5/16/2000,2.56,8.9394,18.341
5/17/2000,2.55,26.8182,17.4887
5/18/2000,3.32,35.7577,17.4894
5/19/2000,3.73,17.8788,17.3059
5/20/2000,4.52,26.8182,17.6728
5/21/2000,4.61,22.8596,17.1216
5/22/2000,3.15,22.8596,18.2218
5/23/2000,2.88,0,17.8875
5/24/2000,4.69,7.6199,17.5362
5/25/2000,4.76,15.2397,17.8012
5/26/2000,4.76,8.4607,17.8159
5/27/2000,5.96,16.9214,18.0779
5/28/2000,4.53,25.382,18.1071
5/29/2000,4,8.4607,17.7092
5/30/2000,6.58,25.382,17.2199
5/31/2000,9.76,25.382,17.2187
6/1/2000,8.18,6.1502,17.472
6/2/2000,5.89,18.4506,17.8272
6/3/2000,5.05,49.2015,17.5272
6/4/2000,4.65,0,18.0609
6/5/2000,5.16,6.1502,17.6768
6/6/2000,7.61,11.0364,18.4179
6/7/2000,6.89,11.0364,17.8322
6/8/2000,6.31,0,17.803
6/9/2000,6.18,0,17.8381
6/10/2000,5.57,5.5182,17.5251
6/11/2000,5.04,8.4622,17.2607
6/12/2000,4.92,4.2311,18.2133
6/13/2000,6.12,8.4622,18.2165
6/14/2000,9.43,8.4622,17.643
6/15/2000,8.27,8.4622,17.6041
6/16/2000,11.3,9.4218,17.3215
6/17/2000,14.3,18.8436,16.4942
6/18/2000,15.2,18.8436,16.7688
6/19/2000,15.7,28.2654,17.3225
6/20/2000,12.8,9.4218,17.0318
6/21/2000,10.9,24.8143,17.1118
6/22/2000,11.6,16.5428,17.0125
6/23/2000,15.8,16.5428,17.0052
6/24/2000,18,16.5428,16.6492
6/25/2000,16,8.2714,17.0556
6/26/2000,15.4,9.4005,17.2985
6/27/2000,13.2,0,17.379
6/28/2000,11.4,0,17.9844
6/29/2000,10.2,3.1335,18.8871
6/30/2000,9.28,12.5339,18.3331
7/1/2000,8.49,18.2386,17.2704
7/2/2000,7.84,0,17.3261
7/3/2000,7.45,4.5596,17.8209
7/4/2000,6.89,0,17.6355
7/5/2000,6.66,4.5596,18.1901
7/6/2000,6.67,0,17.3843
7/7/2000,6.74,7.6309,17.4791
7/8/2000,6.31,15.2618,17.7323
7/9/2000,5.94,0,18.2396
7/10/2000,5.74,0,18.1757
7/11/2000,5.48,7.1262,18.0169
7/12/2000,5.29,3.5631,17.155
7/13/2000,5.14,3.5631,18.5586
7/14/2000,4.77,7.1262,18.1966
7/15/2000,4.58,3.5631,17.9085
7/16/2000,4.44,9.7559,17.5325
7/17/2000,4.36,6.5039,17.3187
7/18/2000,4.22,3.252,17.2095
7/19/2000,4.14,0,16.8646
7/20/2000,4.05,0,17.3177
7/21/2000,4.03,0,17.6299
7/22/2000,4.11,13.3453,16.2618
7/23/2000,4.04,20.0179,17.1098
7/24/2000,3.82,0,17.9086
7/25/2000,3.82,13.3453,17.9407
7/26/2000,3.77,29.0093,17.6234
7/27/2000,4.17,4.8349,17.3018
7/28/2000,7.05,4.8349,16.6665
7/29/2000,6.33,19.3395,15.7497
7/30/2000,4.74,4.8349,16.4164
7/31/2000,4.5,4.8349,16.5389
8/1/2000,5.14,8.7363,16.9471
8/2/2000,5.04,0,16.9221
8/3/2000,6.01,0,16.5937
8/4/2000,8.51,26.2089,16.4627
8/5/2000,5.87,17.4726,16.8458
8/6/2000,5.92,6.8754,17.3515
8/7/2000,5.93,6.8754,16.9161
8/8/2000,6.09,20.6263,16.8111
8/9/2000,5.69,0,16.3726
8/10/2000,5.64,6.8754,17.105
8/11/2000,5.38,0,18.0015
8/12/2000,5.09,0,18.1213
8/13/2000,4.89,24.3847,17.6746
8/14/2000,4.92,16.2565,17.1363
8/15/2000,4.68,0,17.6268
8/16/2000,4.47,0,18.0129
8/17/2000,4.64,5.4481,17.7989
8/18/2000,4.43,10.8961,17.8259
8/19/2000,4.26,16.3442,17.6586
8/20/2000,4.16,0,17.9935
8/21/2000,4.06,8.0324,17.2877
8/22/2000,3.97,0,18.0514
8/23/2000,3.91,24.0971,17.6532
8/24/2000,4.27,16.0647,18.4281
8/25/2000,4.1,16.0647,17.9105
8/26/2000,3.99,11.5508,17.6647
8/27/2000,4.75,0,17.6596
8/28/2000,4.68,0,17.7838
8/29/2000,4.17,23.1015,18.2042
8/30/2000,4.18,11.5508,17.9717
8/31/2000,4.01,23.1015,17.4369
9/1/2000,3.9,9.8139,17.8095
9/2/2000,5.36,19.6278,16.8171
9/3/2000,5.57,0,16.9782
9/4/2000,7.48,19.6278,17.408
9/5/2000,8.35,9.8139,16.2687
9/6/2000,6.48,15.024,17.0792
9/7/2000,5.92,0,17.4729
9/8/2000,6.1,0,17.944
9/9/2000,11.4,30.048,16.8404
9/10/2000,16.4,45.0719,16.4118
9/11/2000,14.6,23.3604,17.0963
9/12/2000,17.5,23.3604,16.5613
9/13/2000,17.9,23.3604,17.7261
9/14/2000,14.5,0,17.5989
9/15/2000,20.4,46.7208,17.3397
9/16/2000,25.1,14.1449,16.6705
9/17/2000,20.9,0,17.4622
9/18/2000,19.3,28.2898,17.2596
9/19/2000,19.8,28.2898,16.9939
9/20/2000,19.3,14.1449,17.3577
9/21/2000,20.6,14.2994,16.9484
9/22/2000,18.1,14.2994,17.0495
9/23/2000,16.3,0,17.9338
9/24/2000,15.4,28.5989,17.4121
9/25/2000,15.8,28.5989,16.3701
9/26/2000,17.4,13.4159,17.288
9/27/2000,17.7,13.4159,17.1376
9/28/2000,15.9,13.4159,17.2921
9/29/2000,15.2,53.6635,15.7955
9/30/2000,16.3,13.4159,16.4349
10/1/2000,19.2,16.3793,16.3831
10/2/2000,19.5,8.1896,16.9125
10/3/2000,19.1,8.1896,17.049
10/4/2000,17.7,0,17.018
10/5/2000,16.4,8.1896,17.0486
10/6/2000,16.2,13.1752,17.4926
10/7/2000,14.8,0,17.2758
10/8/2000,13.5,0,17.1454
10/9/2000,12.6,0,17.7942
10/10/2000,11.9,13.1752,17.7296
10/11/2000,11.7,0,17.7341
10/12/2000,12.8,12.2894,17.5236
10/13/2000,12.2,0,17.0877
10/14/2000,11.9,12.2894,17.7173
10/15/2000,11.3,12.2894,17.2578
10/16/2000,11,12.5031,17.5013
10/17/2000,10.4,12.5031,18.1297
10/18/2000,9.8,0,18.1649
10/19/2000,9.36,12.5031,17.3965
10/20/2000,9.11,25.0063,17.5582
10/21/2000,8.99,26.8559,17.1356
10/22/2000,9.21,0,16.9166
10/23/2000,8.71,26.8559,17.5615
10/24/2000,8.53,0,17.7649
10/25/2000,8.91,53.7117,16.9368
10/26/2000,9.33,70.6244,17.0822
10/27/2000,8.98,11.7707,17.3173
10/28/2000,8.48,0,17.7756
10/29/2000,9.25,11.7707,17.9741
10/30/2000,13.3,0,17.5551
10/31/2000,16,23.5415,17.2337
11/1/2000,16.7,104.3025,16.8749
11/2/2000,18.5,20.8605,16.21
11/3/2000,17.4,0,17.0983
11/4/2000,15.9,0,17.6821
11/5/2000,15.4,0,17.8186
11/6/2000,14.6,10.1404,17.1484
11/7/2000,13.3,0,16.7762
11/8/2000,12.3,0,17.3991
11/9/2000,11.5,0,17.3887
11/10/2000,10.7,0,17.0774
11/11/2000,10.5,0,16.8636
11/12/2000,9.82,0,16.0602
11/13/2000,9.32,0,17.1559
11/14/2000,8.92,0,16.6473
11/15/2000,8.52,0,16.6271
11/16/2000,8.18,0,17.075
11/17/2000,7.94,0,17.4041
11/18/2000,8.29,32.4702,16.5922
11/19/2000,12.3,32.4702,16.8084
11/20/2000,14,43.2936,16.8226
11/21/2000,9.96,0,17.0445
11/22/2000,8.94,0,16.9016
11/23/2000,8.47,0,16.7674
11/24/2000,8.05,0,16.4594
11/25/2000,7.72,0,17.0745
11/26/2000,7.42,0,17.6887
11/27/2000,7.17,0,17.1199
11/28/2000,7,0,16.8374
11/29/2000,6.8,0,17.2826
11/30/2000,6.74,0,17.3032
12/1/2000,6.63,10.2912,17.4495
12/2/2000,6.51,15.4367,17.2944
12/3/2000,6.89,0,17.0736
12/4/2000,6.32,5.1456,17.4843
12/5/2000,6.88,15.4367,16.8779
12/6/2000,7.13,13.6627,16.2594
12/7/2000,6.33,6.8314,16.9414
12/8/2000,6.01,0,17.1485
12/9/2000,5.82,0,17.8054
12/10/2000,5.68,0,17.3347
12/11/2000,5.48,0,17.4703
12/12/2000,5.36,0,16.8642
12/13/2000,5.27,5.8202,16.8531
12/14/2000,5.15,0,16.8588
12/15/2000,5.05,0,16.168
12/16/2000,4.98,7.913,16.2053
12/17/2000,4.86,0,16.5672
12/18/2000,4.8,0,16.0923
12/19/2000,4.72,0,16.3877
12/20/2000,4.66,0,15.9391
12/21/2000,4.57,0,16.4976
12/22/2000,4.51,0,16.4709
12/23/2000,4.42,0,17.171
12/24/2000,4.41,0,17.5229
12/25/2000,4.3,0,17.4134
12/26/2000,4.25,0,17.432
12/27/2000,4.16,2.9743,16.8672
12/28/2000,4.12,0,17.3809
12/29/2000,4.08,0,16.8755
12/30/2000,4.02,2.9743,16.768
12/31/2000,4.17,0,16.4161
1/1/2001,4.32,6.3493,16.6564
1/2/2001,4.47,19.0478,16.4393
1/3/2001,4.4,6.3493,16.6528
1/4/2001,4.26,0,15.9314
1/5/2001,4.15,0,16.0019
1/6/2001,4.13,0,16.5719
1/7/2001,4.16,0,16.5936
1/8/2001,4.08,9.2432,16.1911
1/9/2001,4,0,16.2911
1/10/2001,3.95,0,16.8646
1/11/2001,3.9,0,15.9654
1/12/2001,3.85,0,15.654
1/13/2001,3.82,0,16.2487
1/14/2001,3.78,0,16.0792
1/15/2001,3.75,0,16.2244
1/16/2001,3.71,0,16.733
1/17/2001,3.68,0,16.2722
1/18/2001,4.36,0,15.6259
1/19/2001,4.41,0,16.4585
1/20/2001,4.47,0,16.7112
1/21/2001,4.52,0,16.5843
1/22/2001,3.62,0,16.3049
1/23/2001,3.67,0,16.0911
1/24/2001,3.09,10.4632,15.9938
1/25/2001,3.07,0,15.8742
1/26/2001,6.22,0,16.2192
1/27/2001,3.46,0,16.6864
1/28/2001,3.11,0,16.1507
1/29/2001,3.02,0,16.2157
1/30/2001,2.94,0,16.3482
1/31/2001,2.9,0,16.8215
2/1/2001,2.83,0,16.8502
2/2/2001,2.82,0,15.5763
2/3/2001,2.82,0,15.8135
2/4/2001,2.77,0,15.8112
2/5/2001,2.76,0,16.1921
2/6/2001,2.71,0,17.1775
2/7/2001,2.66,0,17.6516
2/8/2001,2.61,0,18.0981
2/9/2001,2.59,0,18.6345
2/10/2001,2.55,0,18.2639
2/11/2001,2.49,0,18.5674
2/12/2001,2.52,0,17.9353
2/13/2001,2.49,0,18.3274
2/14/2001,2.46,0,18.0308
2/15/2001,2.46,0,18.0662
2/16/2001,2.45,0,18.1271
2/17/2001,2.45,0,17.5932
2/18/2001,2.41,0,16.9089
2/19/2001,2.4,0,17.3644
2/20/2001,2.37,0,17.229
2/21/2001,2.35,0,17.0362
2/22/2001,2.34,6.2498,16.84
2/23/2001,2.33,0,16.8221
2/24/2001,2.31,0,16.6944
2/25/2001,2.29,0,16.0977
2/26/2001,2.25,0,17.2236
2/27/2001,2.21,0,17.6075
2/28/2001,2.2,0,17.2632
3/1/2001,2.2,0,17.2919
3/2/2001,2.2,0,17.2765
3/3/2001,2.17,0,17.4622
3/4/2001,2.16,0,17.4791
3/5/2001,2.14,0,18.5775
3/6/2001,2.1,0,17.0351
3/7/2001,2.08,0,17.0575
3/8/2001,2.06,0,17.2158
3/9/2001,2.05,0,17.6859
3/10/2001,2.05,0,18.7102
3/11/2001,2.03,0,18.1465
3/12/2001,1.99,0,18.5364
3/13/2001,1.99,0,18.0505
3/14/2001,1.98,0,17.8763
3/15/2001,1.94,0,17.7795
3/16/2001,1.95,0,17.599
3/17/2001,1.94,0,18.2773
3/18/2001,1.94,0,17.3184
3/19/2001,2.03,0,17.6211
3/20/2001,1.97,0,17.9165
3/21/2001,1.95,2.3686,16.9923
3/22/2001,1.93,4.7372,16.8763
3/23/2001,1.88,0,17.1298
3/24/2001,1.91,0,17.5741
3/25/2001,2.19,0,17.5936
3/26/2001,2.04,0,17.7615
3/27/2001,1.94,3.8568,17.7285
3/28/2001,1.92,3.8568,18.0113
3/29/2001,1.93,0,18.1055
3/30/2001,1.87,11.5703,18.7552
3/31/2001,1.83,0,18.9307
4/1/2001,1.94,2.8441,18.6113
4/2/2001,1.87,2.8441,18.673
4/3/2001,1.77,0,18.5875
4/4/2001,1.75,0,17.3299
4/5/2001,1.72,0,17.6234
4/6/2001,1.7,0,18.1889
4/7/2001,1.69,0,18.1881
4/8/2001,1.71,8.7913,18.1378
4/9/2001,1.8,5.8609,18.094
4/10/2001,1.82,2.9304,18.1071
4/11/2001,1.71,0,18.5787
4/12/2001,1.81,0,18.1506
4/13/2001,1.76,0,17.7305
4/14/2001,2.01,7.1925,17.7043
4/15/2001,2.41,14.3851,17.7396
4/16/2001,2.39,6.9706,17.1883
4/17/2001,3.09,0,17.416
4/18/2001,2.63,6.9706,17.3379
4/19/2001,2.09,13.9412,17.5633
4/20/2001,1.88,6.9706,17.4009
4/21/2001,1.76,0,18.0066
4/22/2001,1.71,0,17.9034
4/23/2001,1.69,0,17.5082
4/24/2001,1.66,0,17.6911
4/25/2001,1.63,0,17.5984
4/26/2001,1.64,0,18.2453
4/27/2001,1.62,0,18.473
4/28/2001,1.63,0,18.497
4/29/2001,1.62,4.7824,18.2365
4/30/2001,1.63,19.1295,18.6312
5/1/2001,1.57,9.0557,19.0768
5/2/2001,1.68,3.0186,18.6262
5/3/2001,1.68,9.0557,18.903
5/4/2001,1.58,0,19.3125
5/5/2001,1.55,0,19.2176
5/6/2001,1.51,0,19.2637
5/7/2001,1.52,0,18.9084
5/8/2001,1.59,14.7728,17.9222
5/9/2001,2.22,22.1591,17.5561
5/10/2001,1.67,0,18.1959
5/11/2001,1.6,5.4062,18.9069
5/12/2001,1.59,10.8124,18.9268
5/13/2001,1.77,10.8124,18.49
5/14/2001,2,16.2186,18.7362
5/15/2001,2.23,5.4062,17.8938
5/16/2001,2.15,0,18.4604
5/17/2001,1.83,0,18.447
5/18/2001,1.91,33.8255,18.8802
5/19/2001,2.02,16.9127,18.9775
5/20/2001,2.18,16.9127,18.7853
5/21/2001,2.59,32.875,17.5617
5/22/2001,2.11,13.15,18.4177
5/23/2001,2.45,6.575,17.7891
5/24/2001,3.12,6.575,17.9877
5/25/2001,3.2,6.575,18.1904
5/26/2001,3.41,12.7887,17.3882
5/27/2001,4.89,0,17.9598
5/28/2001,6.51,0,17.5764
5/29/2001,5.63,12.7887,17.5377
5/30/2001,4.35,25.5774,17.4177
5/31/2001,4.57,51.1548,17.3799
6/1/2001,3.86,0,17.0838
6/2/2001,4.32,14.8165,17.3069
6/3/2001,4.95,0,16.9979
6/4/2001,5.29,14.8165,17.0873
6/5/2001,4.77,29.6331,17.2539
6/6/2001,4.8,13.4818,17.5861
6/7/2001,4.09,20.2227,17.7771
6/8/2001,4.39,0,17.7842
6/9/2001,6.01,26.9637,17.5475
6/10/2001,5.98,20.2227,18.0098
6/11/2001,5.21,10.661,17.4706
6/12/2001,4.27,10.661,17.8588
6/13/2001,3.71,5.3305,17.5503
6/14/2001,3.4,0,17.5236
6/15/2001,3.12,5.3305,17.6628
6/16/2001,2.94,0,17.6641
6/17/2001,2.78,12.3125,17.8114
6/18/2001,2.63,12.3125,17.5565
6/19/2001,2.56,0,17.9323
6/20/2001,2.46,24.6249,17.4198
6/21/2001,2.44,5.4849,17.344
6/22/2001,2.52,10.9698,18.0789
6/23/2001,2.41,0,17.6776
6/24/2001,2.31,0,17.6249
6/25/2001,2.25,5.4849,18.1668
6/26/2001,2.14,0,18.6103
6/27/2001,2.09,0,19.1293
6/28/2001,2.07,32.8261,18.4712
6/29/2001,2.05,19.6957,18.0485
6/30/2001,2.79,45.9566,17.546
7/1/2001,2.57,0,17.9759
7/2/2001,2.64,4.3553,17.8701
7/3/2001,2.51,0,17.5639
7/4/2001,2.25,0,18.4877
7/5/2001,2.18,26.1321,18.0817
7/6/2001,2.23,29.3796,17.2982
7/7/2001,2.16,0,17.3963
7/8/2001,2.39,8.3942,17.2953
7/9/2001,3.17,8.3942,16.5895
7/10/2001,3.51,4.1971,17.3631
7/11/2001,5.35,11.829,17.8394
7/12/2001,4.95,11.829,17.7696
7/13/2001,3.61,0,18.251
7/14/2001,3.19,0,18.3539
7/15/2001,2.98,0,17.537
7/16/2001,3.21,0,17.7876
7/17/2001,3.04,0,18.4565
7/18/2001,3.05,12.6823,17.0428
7/19/2001,3.17,19.0235,16.7042
7/20/2001,3.25,19.0235,16.8352
7/21/2001,3.14,7.8927,16.6596
7/22/2001,3.04,5.9195,16.3411
7/23/2001,2.94,1.9732,17.5521
7/24/2001,2.82,0,17.4558
7/25/2001,3.44,1.9732,16.7678
7/26/2001,3.34,5.2596,16.8172
7/27/2001,3.21,5.2596,16.7154
7/28/2001,3.05,5.2596,17.5505
7/29/2001,2.9,0,17.9186
7/30/2001,2.87,0,17.4624
7/31/2001,2.85,0,17.8061
8/1/2001,2.83,3.7338,18.0038
8/2/2001,2.72,7.4675,17.9419
8/3/2001,2.83,7.4675,17.1173
8/4/2001,3.08,7.4675,17.1636
8/5/2001,2.95,11.2013,17.2522
8/6/2001,2.78,3.4336,17.6007
8/7/2001,2.68,6.8671,18.2051
8/8/2001,2.71,0,18.2462
8/9/2001,3.18,10.3007,18.2106
8/10/2001,3.11,10.3007,17.8038
8/11/2001,2.92,0,18.2388
8/12/2001,2.78,6.576,18.193
8/13/2001,3.17,3.288,18.5853
8/14/2001,3.86,23.0159,18.3173
8/15/2001,3.78,0,18.2385
8/16/2001,4.62,41.025,17.6956
8/17/2001,4.32,0,18.5657
8/18/2001,4.07,0,18.5893
8/19/2001,3.93,8.205,18.0238
8/20/2001,4.01,0,18.5091
8/21/2001,4.91,0,18.1323
8/22/2001,5.28,28.4244,18.259
8/23/2001,5.22,9.4748,18.0291
8/24/2001,5.57,9.4748,17.6983
8/25/2001,5.58,9.4748,18.1135
8/26/2001,6.6,0,18.0113
8/27/2001,10.3,15.7131,17.5732
8/28/2001,9.94,7.8566,17.4154
8/29/2001,9,7.8566,17.6861
8/30/2001,8.74,23.5697,18.0084
8/31/2001,8.74,7.8566,17.5354
9/1/2001,8.8,13.2533,17.4998
9/2/2001,8.88,19.88,17.5769
9/3/2001,9.72,6.6267,17.4611
9/4/2001,13,19.88,16.9181
9/5/2001,16.7,0,16.7871
9/6/2001,17.7,13.374,17.22
9/7/2001,17.6,0,17.3269
9/8/2001,19.6,0,16.8987
9/9/2001,22.5,26.7481,16.8096
9/10/2001,18.9,13.374,16.7945
9/11/2001,7.1,0,17.3386
9/12/2001,6.09,20.4168,17.1884
9/13/2001,5.78,17.8647,16.7139
9/14/2001,5.67,17.8647,16.214
9/15/2001,11.3,35.7293,16.1602
9/16/2001,8.76,17.0387,16.6771
9/17/2001,7.78,0,17.3311
9/18/2001,7.47,17.0387,17.6343
9/19/2001,17.6,8.5194,16.381
9/20/2001,16.4,8.5194,17.196
9/21/2001,14.8,0,17.0487
9/22/2001,14,0,17.0174
9/23/2001,14.6,0,16.7765
9/24/2001,13.9,33.128,17.1488
9/25/2001,12.2,0,17.1679
9/26/2001,11.5,22.5837,17.5272
9/27/2001,11.2,22.5837,17.5352
9/28/2001,10.3,45.1673,17.5927
9/29/2001,9.9,11.2918,16.5573
9/30/2001,10.1,0,16.6579
10/1/2001,9.84,0,17.1984
10/2/2001,9.32,0,17.8085
10/3/2001,8.39,0,17.7994
10/4/2001,7.57,21.1347,18.2082
10/5/2001,6.94,42.2694,17.7846
10/6/2001,6.38,0,17.8693
10/7/2001,5.92,0,17.701
10/8/2001,6.86,0,17.1186
10/9/2001,7.55,39.6307,17.5163
10/10/2001,6.69,0,17.9447
10/11/2001,6.92,0,17.2338
10/12/2001,6.93,0,17.5987
10/13/2001,7.95,16.2804,17.4897
10/14/2001,7.7,48.8411,17.4092
10/15/2001,6.96,16.2804,17.9669
10/16/2001,6.48,14.2875,18.5041
10/17/2001,6.12,28.5751,17.5954
10/18/2001,7.53,0,16.4703
10/19/2001,8.86,0,17.2919
10/20/2001,9.11,14.2875,16.8619
10/21/2001,10,12.8772,16.8589
10/22/2001,9.9,51.5087,17.129
10/23/2001,10.2,25.7543,16.5332
10/24/2001,9.66,0,17.5186
10/25/2001,8.89,0,17.7616
10/26/2001,8.5,0,17.5575
10/27/2001,7.97,96.8404,17.6597
10/28/2001,8.34,0,17.2433
10/29/2001,9.06,0,17.1813
10/30/2001,14.2,0,16.7749
10/31/2001,23.2,0,16.3341
11/1/2001,26.7,19.1513,16.5448
11/2/2001,26.1,19.1513,16.2119
11/3/2001,23.5,0,16.9328
11/4/2001,21.5,0,16.7851
11/5/2001,19.8,0,17.4672
11/6/2001,18,0,18.0021
11/7/2001,18.7,23.6406,17.3416
11/8/2001,16.1,0,17.2302
11/9/2001,14.6,0,17.9538
11/10/2001,13.5,0,17.6206
11/11/2001,12.4,0,17.3516
11/12/2001,11.4,0,18.1138
11/13/2001,10.8,0,17.9749
11/14/2001,10.3,0,17.6565
11/15/2001,9.63,48.2539,17.9828
11/16/2001,9,0,17.7938
11/17/2001,8.66,23.5176,17.5223
11/18/2001,8.74,23.5176,17.3532
11/19/2001,8.48,23.5176,16.9398
11/20/2001,8.87,0,16.9042
11/21/2001,8.93,0,17.0643
11/22/2001,9.38,11.1264,17.6026
11/23/2001,9.17,16.6896,17.2721
11/24/2001,8.53,33.3792,16.9877
11/25/2001,9.43,22.2528,16.9697
11/26/2001,11.4,17.4914,17.2065
11/27/2001,11.8,26.2371,16.0386
